,word,attr,trans,marktimes,lasttime,have_learn
4268,swallow,v.,吞下，咽下,0,0,0
4269,swamp,n.,沼泽，湿地,0,0,0
4270,swampy,adj.,沼泽的，湿地的,0,0,0
4271,swarm,n.,蜂群，一大群,0,0,0
4272,sway,vi.,摇摆，摇动,0,0,0
4273,sweep,v.,席卷，扫过,0,0,0
4274,sweeping,adj.,彻底的，广泛的,0,0,0
4275,swell,vi.,（使）肿胀、膨胀,0,0,0
4276,swelling,n.,肿胀,0,0,0
4277,swift,adj.,迅速的，敏捷的,0,0,0
4278,swiftness,n.,迅速，敏捷,0,0,0
4279,syllable,n.,（语音）音节,0,0,0
4280,symbiosis,n.,共生（关系），共栖,0,0,0
4281,symbiotic,adj.,共栖的，共生的,0,0,0
4282,symbol,n.,符号，记号；象征,0,0,0
4283,symbolism,n.,象征主义；符号论,0,0,0
4284,symbology,n.,象征学,0,0,0
4285,symbolize,v.,象征,0,0,0
4286,symmetrical,adj.,对称的,0,0,0
4287,symmetry,n.,对称（性），匀称,0,0,0
4288,sympathy,n.,同情，同情心,0,0,0
4289,sympathize,v.,同情，体谅,0,0,0
4290,sympathetic,adj.,有同情心的,0,0,0
4291,symphony,n.,交响乐，交响曲,0,0,0
4292,symptom,n.,症状；征兆,0,0,0
4293,synchronize,vt.,同步，同时发生,0,0,0
4294,synonym,n.,同义字,0,0,0
4295,synonymous,adj.,同义的,0,0,0
4296,synthesize,vt.,综合；合成,0,0,0
4297,synthesizer,n.,[电子]合成器,0,0,0
4298,photosynthesis,n.,光合作用,0,0,0
4299,synthetic,adj.,合成的，人造的,0,0,0
4300,syrup,n.,糖浆，果汁,0,0,0
4301,system,n.,系统，体系,0,0,0
4302,systematic,adj.,系统的，体系的,0,0,0
4303,systematize,v.,使系统化；将…分类,0,0,0
4304,ecosystem,n.,生态系统,0,0,0
4305,tableland,n.,高原,0,0,0
4306,tactics,n.,战术；策略,0,0,0
4307,tactile,adj.,触觉的；可触觉的,0,0,0
4308,tag,vt.,给…加标签；添加，附加,0,0,0
4309,taint,n.,污点，瑕疵,0,0,0
4310,talent,n.,才能；天才,0,0,0
4311,talented,adj.,有天才的，有才能的,0,0,0
4312,tally,v.,符合，吻合,0,0,0
4313,tame,vt.,驯养，驯服,0,0,0
4314,untamed,adj.,未驯服的,0,0,0
4315,tap,vt.,开发，利用,0,0,0
4316,untapped,adj.,未使用的,0,0,0
4317,tapering,adj.,尖端细的,0,0,0
4318,tapeworm,n.,[动]绦虫,0,0,0
4319,tardy,adj.,迟到的；缓慢的,0,0,0
4320,tardiness,n.,迟到；缓慢,0,0,0
4321,tariff,n.,关税,0,0,0
4322,customs,n.,进口税；海关,0,0,0
4323,tarnish,n.,晦暗，污点,0,0,0
4324,taste,v.,品尝，辨味,0,0,0
4325,tasty,adj.,美味的，可口的,0,0,0
4326,tasteless,adj.,没味道的,0,0,0
4327,distasteful,adj.,（令人）不愉快的，讨厌的,0,0,0
4328,tavern,n.,小酒店；客栈,0,0,0
4329,tectonics,n.,[地]构造地质学,0,0,0
4330,tedium,n.,单调乏味,0,0,0
4331,tedious,adj.,单调乏味的，沉闷的,0,0,0
4332,telegraph,n.,电报机；电报,0,0,0
4333,telescope,n.,望远镜,0,0,0
4334,temper,n.,脾气，性情,0,0,0
4335,temperate,adj.,（气候等）温和的,0,0,0
4336,temperance,n.,节制，自制；戒酒；禁酒,0,0,0
4337,temperature,n.,温度,0,0,0
4338,temple,n.,寺庙，教堂,0,0,0
4339,temporary,adj.,短暂的，暂时的,0,0,0
4340,temporarily,adv.,临时,0,0,0
4341,contemporary,adj.,当代的，同时代的,0,0,0
4342,tempt,vt.,诱使,0,0,0
4343,tempting,adj.,诱惑人的,0,0,0
4344,tenant,n.,承租人，房客,0,0,0
4345,tendency,n.,趋势，倾向,0,0,0
4346,tender,adj.,嫩的，柔软的,0,0,0
4347,tenderness,n.,亲切，温柔,0,0,0
4348,contender,n.,竞争者，斗争者,0,0,0
4349,tenement,n.,出租给房客的住房；(穷人)公寓,0,0,0
4350,tense,adj.,紧张的，拉紧的,0,0,0
4351,tension,n.,紧张（状态），压力,0,0,0
4352,intense,adj.,强烈的，剧烈的,0,0,0
4353,utensil,n.,器具,0,0,0
4354,pretense,n.,矫饰，做作,0,0,0
4355,pretension,n.,主张，要求,0,0,0
4356,tentacle,n.,触角，触须，触手,0,0,0
4357,terminal,n.,总站，终点站,0,0,0
4358,terminate,v.,停止，结束,0,0,0
4359,termination,n.,终止，结束,0,0,0
4360,exterminate,v.,根除，灭绝,0,0,0
4361,terminology,n.,用辞，术语,0,0,0
4362,terminus,n.,（火车、汽车）终点站,0,0,0
4363,termite,n.,白蚁,0,0,0
4364,terrace,n.,梯田，台地；阳台,0,0,0
4365,terrain,n.,地势，地形,0,0,0
4366,terrestrial,adj.,地球（上）的；陆地的,0,0,0
4367,terrify,vt.,使恐怖，使惊吓,0,0,0
4368,terrifying,adj.,恐怖的,0,0,0
4369,terribly,adv.,可怕地，十分,0,0,0
4370,terrific,adj.,极好的,0,0,0
4371,textile,n.,纺织品,0,0,0
4372,texture,n.,质地；（材料等）结构,0,0,0
4373,thaw,n.,解冻,0,0,0
4374,theft,n.,偷窃,0,0,0
4375,theoretical,adj.,理论上的,0,0,0
4376,thereby,adv.,因此，从而,0,0,0
4377,therefore,adv.,因此，所以,0,0,0
4378,thesis,n.,论题，论文,0,0,0
4379,hypothesis,n.,假设,0,0,0
4380,photosynthesis,n.,光合作用,0,0,0
4381,thigh,n.,大腿,0,0,0
4382,thorny,adj.,有刺的；多刺的,0,0,0
4383,thorough,adj.,完全的，彻底的,0,0,0
4384,thoughtful,adj.,体贴的，考虑周到的,0,0,0
4385,thread,n.,线,0,0,0
4386,threadlike,adj.,线状的,0,0,0
4387,threaten,vt.,威胁；预示…的凶兆，可能来临,0,0,0
4388,threateningly,adv.,胁迫地,0,0,0
4389,threshold,n.,开始，开端,0,0,0
4390,thrifty,adj.,节省的，节俭的,0,0,0
4391,thrive,vi.,繁荣，兴旺；茁壮成长,0,0,0
4392,thrust,n.,推力，冲,0,0,0
4393,thunderstorm,n.,暴风雨,0,0,0
4394,tide,n.,潮汐；潮流,0,0,0
4395,tilt,n.,倾斜,0,0,0
4396,stilt,n.,高跷，支柱,0,0,0
4397,timber,n.,木材，木料,0,0,0
4398,time-consuming,adj.,费时间的,0,0,0
4399,timid,adj.,胆怯的，羞怯的,0,0,0
4400,timidity,n.,胆怯,0,0,0
4401,tint,vt.,给…着色；染,0,0,0
4402,tip,n.,顶，尖端,0,0,0
4403,fingertip,n.,指尖,0,0,0
4404,tissue,n.,[生]组织,0,0,0
4405,toe,n.,趾，脚趾，足尖,0,0,0
4406,toed,adj.,有趾的,0,0,0
4407,tolerate,vt.,忍受；容许,0,0,0
4408,tolerant,adj.,容忍的；宽容的,0,0,0
4409,tolerance,n.,忍受，宽容,0,0,0
4410,topography,n.,地形；地形学,0,0,0
4411,topographical,adj.,地形学的,0,0,0
4412,topsoil,n.,表层土,0,0,0
4413,tornado,n.,旋风，龙卷风,0,0,0
4414,hurricane,n.,飓风,0,0,0
4415,cyclone,n.,旋风，龙卷风,0,0,0
4416,torpor,n.,迟钝，不活泼,0,0,0
4417,torque,n.,扭矩,0,0,0
4418,torrent,n.,连发，迸发,0,0,0
4419,torrential,adj.,奔流的，如急流的,0,0,0
4420,touching,adj.,动人的，令人感伤的,0,0,0
4421,touched,adj.,被感动的,0,0,0
4422,touchdown,n.,着地，降落,0,0,0
4423,tough,adj.,坚硬的；坚强的,0,0,0
4424,tournament,n.,比赛，锦标赛,0,0,0
4425,tow,v.,拖引，牵引,0,0,0
4426,tower,n.,塔，城堡,0,0,0
4427,towering,adj.,高耸的；杰出的,0,0,0
4428,toxic,adj.,有毒的，中毒的,0,0,0
4429,intoxication,n.,陶醉,0,0,0
4430,trace,n.,痕迹,0,0,0
4431,tract,n.,广阔的地面，大片（土地）,0,0,0
4432,traction,n.,牵引,0,0,0
4433,tractor,n.,拖拉机,0,0,0
4434,tragedy,n.,[戏剧]悲惨；悲惨之事,0,0,0
4435,trait,n.,特征，特性,0,0,0
4436,portrait,n.,肖像，人像,0,0,0
4437,portraiture,n.,肖像画法,0,0,0
4438,portraitist,n.,肖像画家,0,0,0
4439,trample,vt.,踩踏；蹂躏,0,0,0
4440,tranquil,adj.,宁静的，安静的,0,0,0
4441,tranquility,n.,宁静，安静,0,0,0
4442,transaction,n.,交易,0,0,0
4443,transcend,vt.,超出，超越,0,0,0
4444,transcript,n.,抄本,0,0,0
4445,transfer,v.,转移；转学,0,0,0
4446,transform,vt.,（使）变形，改观,0,0,0
4447,transformation,n.,转变；变形,0,0,0
4448,transition,n.,转变，过渡,0,0,0
4449,translucent,adj.,半透明的；透明的,0,0,0
4450,transmit,v.,传送，传播,0,0,0
4451,transmitter,n.,传送者，发送器,0,0,0
4452,neurotransmitter,n.,[生化]神经传递素,0,0,0
4453,transmute,vt.,使变化，使改变,0,0,0
4454,transparent,adj.,透明的,0,0,0
4455,transplant,v.,移植,0,0,0
4456,trap,v.,捕捉，困住；陷害,0,0,0
4457,trapper,n.,设阱捕兽者,0,0,0
4458,trash,n.,垃圾，废物,0,0,0
4459,treacherous,adj.,不可靠的，有暗藏的危险的,0,0,0
4460,tread,vi.,踏，践踏；行走,0,0,0
4461,treadmill,n.,踏车,0,0,0
4462,treason,n.,叛逆，叛国,0,0,0
4463,trove,n.,被发现的东西，收藏的东西,0,0,0
4464,treatment,n.,待遇，对待,0,0,0
4465,tremendous,adj.,巨大的，惊人的,0,0,0
4466,trench,n.,沟，壕沟,0,0,0
4467,entrenched,adj.,（权利、传统）确立的，牢固的,0,0,0
4468,trend,n.,倾向，趋势,0,0,0
4469,trespass,vt.,侵犯，闯入私人领地,0,0,0
4470,trespasser,n.,侵犯（他人土地）者,0,0,0
4471,trial,n.,实验,0,0,0
4472,tribal,adj.,部落的，宗族的,0,0,0
4473,tribe,n.,部落，部族,0,0,0
4474,tributary,adj.,辅助的，支流的,0,0,0
4475,tribute,n.,贡品，礼物,0,0,0
4476,trickle,vi.,滴；细流,0,0,0
4477,trigger,vt.,引发，引起，触发,0,0,0
4478,trilogy,n.,三部剧，三部曲,0,0,0
4479,trim,vt.,修剪，整饰,0,0,0
4480,triumph,n.,胜利,0,0,0
4481,trivial,adj.,微不足道的，琐碎的,0,0,0
4482,tropical,adj.,热带的,0,0,0
4483,troublesome,adj.,讨厌的，麻烦的,0,0,0
4484,troubling,adj.,令人不安的，令人忧虑的,0,0,0
4485,troupe,n.,剧团,0,0,0
4486,trumpet,n.,喇叭,0,0,0
4487,trumpeter,n.,喇叭手，号兵,0,0,0
4488,trustworthy,adj.,可信赖的,0,0,0
4489,tub,n.,桶，浴盆,0,0,0
4490,tube,n.,管子；电子管，显像管,0,0,0
4491,tuition,n.,学费,0,0,0
4492,tundra,n.,苔原，冻土地带,0,0,0
4493,tunnel,n.,隧道,0,0,0
4494,turbulent,adj.,吵闹的；狂暴的,0,0,0
4495,turbulence,n.,喧嚣，骚乱,0,0,0
4496,turnpike,n.,公路，收费高速公路,0,0,0
4497,turquoise,n.,绿宝石,0,0,0
4498,tutor,vt.,辅导；当…的家庭教师,0,0,0
4499,tutorial,n.,个别指导,0,0,0
4500,twig,n.,细枝，嫩枝,0,0,0
4501,twine,v.,搓，织，编饰；(使)缠绕,0,0,0
4502,twist,n./v.,扭曲，拧,0,0,0
4503,tycoon,n.,大企业家，大亨,0,0,0
4504,typify,vt.,代表，为…之典型,0,0,0
4505,typical,adj.,典型的；有代表性的,0,0,0
4506,prototypical,adj.,原型的,0,0,0
4507,tyrannical,adj.,暴虐的，残暴的,0,0,0
4508,ultimate,adj.,最终的，最后的,0,0,0
4509,ultimatum,n.,最后通牒,0,0,0
4510,ultrasonic,adj.,超音速的，超声（波）的,0,0,0
4511,ultrasonics,n.,超音波学,0,0,0
4512,ultraviolet,adj.,紫外线的,0,0,0
4513,unadorned,adj.,"未装饰的,朴实的",0,0,0
4514,unanimity,n.,全体一致，一致同意,0,0,0
4515,unanimous,adj.,全体意见一致的,0,0,0
4516,unbiased,adj.,没有偏见的,0,0,0
4517,unbridled,adj.,放纵的，无约束的,0,0,0
4518,unbroken,adj.,完整的；持续的,0,0,0
4519,uncharted,adj.,地图上没标明的,0,0,0
4520,unconscious,adj.,不省人事的；无意识的,0,0,0
4521,unconventional,adj.,非传统的，与先前不同的,0,0,0
4522,uncover,v.,发现，揭示,0,0,0
4523,underdeveloped,adj.,不发达的,0,0,0
4524,underestimate,v.,低估,0,0,0
4525,undergo,v.,经历，遭受,0,0,0
4526,undergraduate,n.,(尚未取得学位的)大学生,0,0,0
4527,postgraduate,n.,研究生,0,0,0
4528,underground,adj.,地下的，地面下的,0,0,0
4529,underlying,adj.,基础的；在下面的,0,0,0
4530,undermine,v.,渐渐破坏，暗地里破坏,0,0,0
4531,underscore,v.,划线于…下，强调,0,0,0
4532,undertake,v.,从事，承担,0,0,0
4533,undertaking,n.,任务；事业,0,0,0
4534,underwater,adj.,在水下的，在水中的,0,0,0
4535,undo,v.,解开，松开,0,0,0
4536,undoubtedly,adv.,毋庸置疑地，确凿地,0,0,0
4537,unearth,vt.,发觉，挖出；揭露,0,0,0
4538,unemployed,adj.,失业的,0,0,0
4539,unevenly,adv.,不平坦地；不均衡地,0,0,0
4540,unexplored,adj.,未开发的，未探索的,0,0,0
4541,unfair,adj.,不公平的,0,0,0
4542,unfertilized,adj.,未施肥的，未受精的,0,0,0
4543,unfortunately,adv.,不幸地,0,0,0
4544,uniform,n.,制服,0,0,0
4545,uniformity,n.,同样，一式,0,0,0
4546,unify,vt.,统一，使成一体,0,0,0
4547,unimaginable,adj.,不可想象的,0,0,0
4548,uninhabited,adj.,无人居住的,0,0,0
4549,unique,adj.,独一无二的；独特的,0,0,0
4550,uniqueness,n.,独特，独一无二,0,0,0
4551,unity,n.,结合，一致,0,0,0
4552,community,n.,团体，社会；(生物)群落,0,0,0
4553,opportunity,n.,机会，时机,0,0,0
4554,immunity,n.,免疫性,0,0,0
4555,universal,adj.,宇宙的,0,0,0
4556,universe,n.,宇宙,0,0,0
4557,unmatched,adj.,无可匹敌的,0,0,0
4558,unpack,v.,打开包裹（或行李）,0,0,0
4559,unprecedented,adj.,前所未有的，空前的,0,0,0
4560,unpredictable,adj.,不可预知的,0,0,0
4561,unravel,v.,弄清楚（秘密）,0,0,0
4562,unrestrained,adj.,无限制的,0,0,0
4563,unsophisticated,adj.,不懂事故的，单纯的,0,0,0
4564,unstable,adj.,不稳定的,0,0,0
4565,unsubstantiated,adj.,未经证实的,0,0,0
4566,untouched,adj.,未触及的,0,0,0
4567,unwieldy,adj.,笨拙的；(因太大、太重、形状奇特等)不易被移动的，笨重的,0,0,0
4568,upgrade,v.,使升级，提升,0,0,0
4569,upheaval,n.,剧变,0,0,0
4570,uphold,v.,维护，支持,0,0,0
4571,upland,n.,丘陵地带，高地,0,0,0
4572,uproot,v.,连根拔起，拔除,0,0,0
4573,upset,adj.,心烦意乱的,0,0,0
4574,upside-down,adj.,颠倒的,0,0,0
4575,urban,adj.,城市的,0,0,0
4576,urbane,adj.,温文尔雅的,0,0,0
4577,urbanite,n.,都市人,0,0,0
4578,urbanize,vt.,使都市化，使文雅,0,0,0
4579,urbanization,n.,都市化，文雅化,0,0,0
4580,suburbanite,n.,郊区居民,0,0,0
4581,urge,v.,催促；力劝，恳求,0,0,0
4582,urgent,adj.,紧急的，迫切的,0,0,0
4583,urgency,n.,紧急情况,0,0,0
4584,utilitarian,adj.,功利的；实利的,0,0,0
4585,utility,n.,公用事业公司；公用事业设备,0,0,0
4586,utilize,v.,利用,0,0,0
4587,utilization,n.,利用,0,0,0
4588,utopian,adj.,乌托邦式的，空想的,0,0,0
4589,utter,v.,做声；发表,0,0,0
4590,utterance,n.,说话，说话的方式,0,0,0
4591,utterly,adv.,完全地，绝对地,0,0,0
4592,shutter,n.,百叶窗；快门,0,0,0
4593,butter,n.,黄油，牛油,0,0,0
4594,butterfly,n.,[动]蝴蝶,0,0,0
4595,vacant,adj.,空的，未被占用的,0,0,0
4596,vacancy,n.,空白，空缺,0,0,0
4597,vacation,n.,度假，休假,0,0,0
4598,vacate,vt.,腾出，空出,0,0,0
4599,vaccine,n.,疫苗,0,0,0
4600,vaccinate,v.,进行预防接种,0,0,0
4601,vacuum,n.,真空,0,0,0
4602,vague,adj.,模糊的；含糊的,0,0,0
4603,valid,adj.,有效的；有根据的，正确的,0,0,0
4604,validity,n.,有效性，合法性,0,0,0
4605,validate,vt.,使生效，确认，证实,0,0,0
4606,valve,n.,活门，阀,0,0,0
4607,vanish,vi.,消失；灭绝,0,0,0
4608,vapor,n.,水汽，水蒸气,0,0,0
4609,vaporize,v.,（使）蒸发,0,0,0
4610,vaporization,n.,蒸发,0,0,0
4611,evaporate,v.,（使）蒸发，消失,0,0,0
4612,evaporation,n.,蒸发（作用）,0,0,0
4613,variation,n.,变异；变种,0,0,0
4614,variability,n.,可变性,0,0,0
4615,variety,n.,变化，多样性,0,0,0
4616,variance,n.,分歧；差异,0,0,0
4617,varied,adj.,杂色的，各式各样的,0,0,0
4618,various,adj.,各种的,-1,2020-08-13,0
4619,varnish,vt.,涂上清漆，修饰,0,0,0
4620,vast,adj.,巨大的，大量的；范围广的,0,0,0
4621,vastness,n.,巨大,0,0,0
4622,vault,n.,拱顶；地下室,0,0,0
4623,vaulted,adj.,拱状的,0,0,0
4624,vegetation,n.,植物，草木，植被,0,0,0
4625,vegetable,n.,蔬菜,0,0,0
4626,vegetarian,n.,素食者,0,0,0
4627,vein,n.,静脉,0,0,0
4628,veining,n.,脉络分布；矿脉,0,0,0
4629,velocity,n.,速度；速率,0,0,0
4630,venerable,adj.,值得尊敬的，庄严的,0,0,0
4631,venom,n.,(蛇的)毒液,0,0,0
4632,venomous,adj.,有毒的,0,0,0
4633,vent,n.,通风孔；出烟孔,0,0,0
4634,ventilate,vt.,使通风,0,0,0
4635,ventilation,n.,通风,0,0,0
4636,venture,n.,冒险（事业），投机活动,0,0,0
4637,adventure,n.,冒险，冒险的经历,0,0,0
4638,venturesome,adj.,好冒险的；（行为）冒险的,0,0,0
4639,venue,n.,地点；会场,0,0,0
4640,verbal,adj.,口头的,0,0,0
4641,nonverbal,adj.,不用语言的,0,0,0
4642,verify,vt.,证明，证实,0,0,0
4643,versatile,adj.,多才多艺的,0,0,0
4644,verse,n.,诗，韵文,0,0,0
4645,universe,n.,宇宙，世界,0,0,0
4646,converse,v.,谈话，交谈,0,0,0
4647,diverse,adj.,不同的，变化多的,0,0,0
4648,adverse,adj.,不利的；敌对的；相反地,0,0,0
4649,version,n.,译本，译文,0,0,0
4650,conversion,n.,变换，转化,0,0,0
4651,vertebrate,n./adj.,脊椎动物（的）,0,0,0
4652,invertebrate,n.,无脊椎动物,0,0,0
4653,vertical,adj.,垂直的，竖直的,0,0,0
4654,vessel,n.,船,0,0,0
4655,vestige,n.,痕迹，遗迹，残余,0,0,0
4656,veteran,n.,老兵；老手,0,0,0
4657,veto,n.,否决；否决权,0,0,0
4658,viable,adj.,可行的，切实可行的,0,0,0
4659,viability,n.,生存能力，发育能力,0,0,0
4660,vibrant,adj.,活泼的；生气勃勃的,0,0,0
4661,vibrate,v.,颤动，震动,0,0,0
4662,vibration,n.,振动，颤动,0,0,0
4663,vicinity,n.,附近，接近,0,0,0
4664,victor,n.,胜利者；获胜者,0,0,0
4665,victory,n.,胜利，战胜,0,0,0
4666,victorious,adj.,获胜的，胜利的,0,0,0
4667,vie,v.,竞争,0,0,0
4668,vigilance,n.,警戒，警惕,0,0,0
4669,vigor,n.,精力，活力,0,0,0
4670,vigorous,adj.,健壮的，精力旺盛的；有力的,0,0,0
4671,vine,n.,葡萄藤，蔓,0,0,0
4672,ravine,n.,沟壑，峡谷,0,0,0
4673,violence,n.,暴力，强暴,0,0,0
4674,nonviolence,n.,非暴力,0,0,0
4675,violent,adj.,暴力引起的，暴烈的,0,0,0
4676,viral,adj.,病毒的,0,0,0
4677,virus,n.,[微]病毒,0,0,0
4678,virtue,n.,美德,0,0,0
4679,virtually,adv.,事实上，实质上,0,0,0
4680,victuosity,n.,艺术鉴别力,0,0,0
4681,viscosity,n.,粘度，粘性,0,0,0
4682,viscous,adj.,粘滞的，粘性的,0,0,0
4683,vision,n.,视觉,0,0,0
4684,visibility,n.,可见度,0,0,0
4685,revision,n.,修订，修改,0,0,0
4686,supervision,n.,监督，管理,0,0,0
4687,provision,n.,供应；（一批）供应品；规定,0,0,0
4688,envision,vt.,想象，预想,0,0,0
4689,division,n.,分开，分割,0,0,0
4690,subdivision,n.,细分，一部,0,0,0
4691,vista,n.,景色,0,0,0
4692,vital,adj.,极重要的，致命的,0,0,0
4693,vitalist,n.,活力论者,0,0,0
4694,vitality,n.,活力，生命力,0,0,0
4695,revitalization,n.,"新生,复兴",0,0,0
4696,vivid,adj.,(光线、色彩)鲜艳的，强烈的,0,0,0
4697,vocation,n.,职业,0,0,0
4698,vocational,adj.,职业的,0,0,0
4699,avocation,n.,(个人)副业，业余爱好,0,0,0
4700,void,n.,空白，空虚,0,0,0
4701,devoid,adj.,全无的，缺乏的,0,0,0
4702,volatile,adj.,挥发性的,0,0,0
4703,volcanic,adj.,火山的,0,0,0
4704,volcano,n.,火山,0,0,0
4705,voltage,n.,电压,0,0,0
4706,volume,n.,体积，容积；量,0,0,0
4707,voluntary,adj.,自愿的；志愿的,0,0,0
4708,involuntary,adj.,自然而然的，无意的,0,0,0
4709,volunteer,n.,自愿者,0,0,0
4710,voracious,adj.,狼吞虎咽的，贪婪的,0,0,0
4711,vote,vt.,投票,0,0,0
4712,voter,n.,投票者，选举人,0,0,0
4713,devote,vt.,投入于，献身,0,0,0
4714,vowel,n.,元音,0,0,0
4715,voyage,n.,旅行，航程,0,0,0
4716,vulnerable,adj.,易受攻击的；易受伤害的,0,0,0
4717,wade,v.,涉水，费力行走,0,0,0
4718,wagon,n.,四轮马车,0,0,0
4719,waist,n.,腰，腰部,0,0,0
4720,wrist,n.,手腕，腕关节,0,0,0
4721,wristwatch,n.,手表,0,0,0
4722,waive,v.,放弃；免除,0,0,0
4723,walkout,n.,罢工,0,0,0
4724,walnut,n.,胡桃，核桃树,0,0,0
4725,wane,v.,减少，衰落,0,0,0
4726,ware,n.,陶器，器皿,0,0,0
4727,earthenware,n.,土器，陶器,0,0,0
4728,tableware,n.,餐具,0,0,0
4729,hardware,n.,五金器具，硬件,0,0,0
4730,glassware,n.,玻璃器具,0,0,0
4731,warehouse,n.,仓库，货栈,0,0,0
4732,warranty,n.,担保，保证；保修,0,0,0
4733,warrantable,adj.,可证明为正确的，可证实的,0,0,0
4734,warrior,n.,战士，勇士,0,0,0
4735,wary,adj.,小心翼翼的，机警小心的,0,0,0
4736,watercourse,n.,水道，河道,0,0,0
4737,waterproof,adj.,防水的,0,0,0
4738,wavy,adj.,波状的，起浪的；波动的,0,0,0
4739,wax,n.,蜂蜡；蜡状物,0,0,0
4740,waxy,adj.,苍白的；光滑的,0,0,0
4741,weapon,n.,武器,0,0,0
4742,weary,adj.,疲倦的；厌倦的,0,0,0
4743,weariness,n.,疲倦,0,0,0
4744,weather,v.,风化,0,0,0
4745,weathering,n.,侵蚀，风化,0,0,0
4746,weave,vi.,迂回行进,0,0,0
4747,weaverbird,n.,[鸟]织巢鸟之一种,0,0,0
4748,weaver,n.,织布者，织工,0,0,0
4749,wed,v.,娶，嫁，结婚,0,0,0
4750,wedding,n.,婚礼,0,0,0
4751,wedge-shaped,adj.,楔形的,0,0,0
4752,weed,n.,杂草,0,0,0
4753,seaweed,n.,海草，海藻,0,0,0
4754,weep,vi.,哭泣,0,0,0
4755,weird,adj.,怪诞的，奇异的,0,0,0
4756,weld,v.,焊接,0,0,0
4757,welfare,n.,福利,0,0,0
4758,well-being,n.,安宁，福利,0,0,0
